,Mark,Model,CarModel,CarYear,EngineCapacity(l),HorsePower,CarFuel,CarTransmission,CarDrive,CarOdo(KM),carPrice,carPriceMin,highPrice,goodPrice,defltPrice,removed,minPrice
2063,Toyota,RAV4,AT 4WD,2002,2.0,150,бензин,АКПП,4WD,200,750000,,1,0,0,0,0
2064,Brilliance,H530,MT Deluxe,2015,1.6,110,бензин,механика,передний,80,700000,,0,0,0,0,0
2065,Subaru,Impreza WRX STI,Turbo STI-MT,2000,2.0,265,бензин,механика,4WD,190,500000,,0,0,0,0,0
2066,Hyundai,Elantra,MT GLS,2003,2.0,139,бензин,механика,передний,393,280000,,0,0,1,0,0
2067,Toyota,Sprinter,,1996,1.5,100,бензин,АКПП,передний,333,295000,,1,0,0,0,0
2068,Hyundai,Getz,Comfort 5d MT,2008,1.4,97,бензин,механика,передний,300,365000,,0,1,0,0,0
2069,Ford,Focus,MT Comfort,2010,1.8,125,бензин,механика,передний,221,530000,,0,0,1,0,0
2070,Toyota,Aqua,L,2018,1.5,74,гибрид,вариатор,передний,118,1080000,,0,0,1,0,0
2071,Лада,Ларгус Кросс,MT Luxe Light 7 мест,2021,1.6,106,бензин,механика,передний,31,1450000,,0,0,1,0,0
2072,ЗАЗ,Запорожец,MT 965А,1966,0.9,27,бензин,механика,задний,150,20000,,0,0,0,0,0
2073,SsangYong,Actyon, AT 4WD Elegance+,2011,2.0,175,дизель,АКПП,4WD,132,900000,,1,0,0,0,0
2074,Toyota,Ipsum,E selection,1998,2.0,135,бензин,АКПП,передний,430,380000,,0,0,1,0,0
2075,Nissan,Tiida Latio,,2004,1.5,109,бензин,АКПП,4WD,234,360000,,0,0,1,0,0
2076,Audi,A6,,2012,2.0,180,бензин,вариатор,передний,155,1390000,,0,0,1,0,0
2077,Honda,Fit,,2004,1.3,86,бензин,вариатор,передний,123,430000,,0,0,1,0,0
2078,Saab,9-3,,2007,2.0,210,бензин,АКПП,передний,180,875000,,1,0,0,0,0
2079,Honda,Freed,G aero,2008,1.5,118,бензин,вариатор,передний,162,890000,,1,0,0,0,0
2080,FAW,Bestune T77,AMT Prestige Plus,2022,1.5,160,бензин,робот,передний,7,2200000,,0,0,1,0,0
2081,Kia,Sportage,AT 2WD,2005,2.0,142,бензин,АКПП,передний,260,649000,,0,0,1,0,0
2082,Honda,Fit Shuttle,Smart selection,2012,1.3,88,гибрид,вариатор,передний,140,799000,,0,0,1,0,0
2083,Audi,A6,FSI tiptronic quattro,2008,3.2,249,бензин,АКПП,4WD,202,820000,,0,0,1,0,0
2084,Renault,Megane,AT,2003,1.6,107,бензин,АКПП,передний,193,259000,,0,0,0,0,0
2085,Toyota,Prius,,2012,1.8,99,гибрид,вариатор,передний,140,1220000,,1,0,0,0,0
2086,Cadillac,XT5,AT AWD Platinum,2019,3.6,314,бензин,АКПП,4WD,119,3299000,,0,0,0,0,0
2087,Toyota,Roomy,G,2019,1.0,69,бензин,вариатор,передний,108,910000,,0,0,1,0,0
2088,Volkswagen,Amarok,,2019,2.0,180,дизель,АКПП,4WD,72,3650000,,0,1,0,0,0
2089,Subaru,Forester, MT,2002,2.5,165,бензин,механика,4WD,230,665000,,1,0,0,0,0
2090,Opel,Corsa,Easytronic Cosmo 3dr.,2003,1.2,75,бензин,робот,передний,160,285000,,1,0,0,0,0
2091,Kia,Optima,,2018,2.4,187,бензин,автомат,передний,90,1949000,,0,0,0,0,0
2092,Peugeot,308,,2011,1.6,120,бензин,механика,передний,180,480000,,0,0,1,0,0
2093,Mitsubishi,Pajero,V6 AT GLS,2017,3.8,250,бензин,АКПП,4WD,68,2649000,,0,0,1,0,0
2094,Opel,Astra,AT Cosmo,2010,1.8,140,бензин,АКПП,передний,156,650000,,0,0,0,1,0
2095,Лада,4x4 2121 Нива,MT Luxe+Кондиционер,2021,1.7,83,бензин,механика,4WD,43,760000,,0,1,0,0,0
2096,Ford,Focus,,2010,1.6,100,бензин,механика,передний,250,499000,,0,0,1,0,0
2097,Лада,Веста,,2020,1.6,113,бензин,вариатор,передний,74,1149000,,0,0,1,0,0
2098,Fiat,Palio,,2001,1.2,74,бензин,механика,передний,270,110000,,0,0,0,0,0
2099,Toyota,Isis,Platana V selection,2011,1.8,144,бензин,вариатор,передний,144,1198000,,1,0,0,0,0
2100,Toyota,Camry,AT Стандарт,2018,2.0,150,бензин,АКПП,передний,89,1945000,,0,1,0,0,0
2101,Citroen,C3,,2010,1.6,120,бензин,АКПП,передний,135,450000,,0,1,0,0,0
2102,Лада,2112,MT Базовая 5-дв. 2112,2004,1.5,91,бензин,механика,передний,217,175000,,1,0,0,0,0
2103,Land,Rover Range Rover,TD AT Vogue,2010,3.6,271,дизель,АКПП,4WD,286,1840000,,0,0,1,0,0
2104,Hyundai,Sonata,,2009,2.0,137,бензин,механика,передний,244,460000,,0,0,0,0,0
2105,Infiniti,FX35,AT AWD Premium,2008,3.5,280,бензин,АКПП,4WD,190,970000,,0,0,1,0,0
2106,Cadillac,CTS,AT AWD Luxury,2011,3.6,318,бензин,АКПП,4WD,210,970000,,0,0,1,0,0
2107,Volkswagen,Tiguan,TSI DSG 4Motion Sportline,2018,2.0,220,бензин,робот,4WD,74,3100000,,0,0,1,0,0
2108,Nissan,Wingroad,,2018,1.5,109,бензин,вариатор,передний,13,1112000,,1,0,0,0,0
2109,Hummer,H2,,2006,6.0,325,бензин,АКПП,4WD,199,2000000,,0,0,0,0,0
2110,Toyota,Corolla Fielder,G,2016,1.5,109,бензин,вариатор,передний,90,1250000,,0,0,1,0,0
2111,Audi,A3,FSI Tiptronic Ambition,2006,2.0,150,бензин,АКПП,передний,223,620000,,0,0,0,0,0
2112,Daihatsu,Rocky,G,2019,1.0,98,бензин,вариатор,передний,26,1690000,,0,0,1,0,0
2113,Mitsubishi,eK Wagon,,2018,0.7,49,бензин,вариатор,передний,59,710000,,0,0,1,0,0
2114,Renault,Duster,AT 4x4 Drive Plus,2019,2.0,143,бензин,АКПП,4WD,109,1550000,,0,0,0,0,0
2115,Volkswagen,Touareg,FSI Tiptronic Edition X,2013,3.6,249,бензин,АКПП,4WD,269,1730000,,0,1,0,0,0
2116,Volkswagen,Caravelle,,1992,2.4,78,дизель,механика,передний,516,355000,,0,0,0,0,0
2117,Toyota,Sienta,G,2003,1.5,110,бензин,вариатор,передний,1,555555,,0,0,1,0,0
2118,Kia,Sorento,,2011,2.2,197,дизель,АКПП,4WD,221,1355500,,0,0,1,0,0
2119,Toyota,Voxy,,2014,1.8,99,гибрид,вариатор,передний,136,1510000,,0,0,1,0,0
2120,Kia,Sportage,,2019,2.0,150,бензин,АКПП,передний,65,2145500,,0,0,1,0,0
2121,Toyota,Noah,G 4WD (8 Seater),2019,2.0,152,бензин,вариатор,4WD,31,2130000,,0,0,1,0,0
2122,Nissan,Juke,,2014,1.6,117,бензин,вариатор,передний,91,1018625,,0,0,1,0,0
2123,Volkswagen,Tiguan,,2017,2.0,220,бензин,робот,4WD,125,2345500,,0,0,1,0,0
2124,Kia,Ceed,,2016,1.6,135,бензин,робот,передний,104,1216125,,0,0,1,0,0
2125,Skoda,Rapid,MPI MT Hockey Edition Active,2019,1.6,90,бензин,механика,передний,108,1180000,,0,0,1,0,0
2126,Nissan,Murano,,2020,3.5,249,бензин,вариатор,4WD,16,3493625,,0,0,1,0,0
2127,Hyundai,Creta,,2020,2.0,149,бензин,АКПП,передний,42,1867625,,0,0,0,0,0
2128,Lexus,GS350,AT AWD Luxury,2012,3.5,317,бензин,АКПП,4WD,179,2000000,,0,0,1,0,0
2129,Opel,Corsa,,2011,1.2,85,бензин,робот,передний,165,510000,,0,0,1,0,0
2130,Porsche,Cayenne,Tiptronic,2021,3.0,340,бензин,АКПП,4WD,30,11300000,,0,0,1,0,0
2131,Toyota,Land Cruiser Prado,AT GXR,2022,2.7,164,бензин,АКПП,4WD,0,4950000,,0,0,0,0,0
2132,Hyundai,Santa Fe,GDI 4WD AT Exclusive Special Edition 5 seats,2018,2.0,235,бензин,АКПП,4WD,43,3060000,,0,0,1,0,0
2133,Mitsubishi,Outlander Sport,,2017,2.0,148,бензин,автомат,передний,51,1535000,,0,0,0,0,0
2134,Toyota,Land Cruiser,AT Люкс (7 мест),2013,4.6,309,бензин,АКПП,4WD,150,3880000,,0,0,1,0,0
2135,Nissan,Laurel,Grand saloon,1997,2.0,155,бензин,АКПП,задний,258,430000,,1,0,0,0,0
2136,Kia,Sportage,MPI AT 2WD Luxe,2022,2.0,150,бензин,АКПП,передний,7,2950000,,0,1,0,0,0
2137,Kia,Ceed,AT Luxe,2023,1.6,128,бензин,АКПП,передний,0,2295000,,0,0,0,0,0
2138,Kia,Ceed,AT Prestige,2023,1.6,128,бензин,АКПП,передний,0,2365000,,0,0,0,1,0
2139,Mercedes-Benz,E-Class,,2004,2.6,177,бензин,АКПП,задний,158,770000,,0,0,1,0,0
2140,Лада,4x4 2121 Нива,MT Luxe+Кондиционер,2020,1.7,83,бензин,механика,4WD,53,720000,,0,0,1,0,0
2141,Nissan,Avenir,,2002,2.0,145,бензин,вариатор,передний,333,399000,,1,0,0,0,0
2142,Kia,Sephia,MT RS/LS,1999,1.5,88,бензин,механика,передний,340,150000,,0,0,0,0,0
2143,Nissan,Cube,F,1998,1.3,82,бензин,АКПП,передний,307,200000,,0,0,0,1,0
2144,Лада,4x4 2121 Нива,MT Стандарт,2012,1.7,83,бензин,механика,4WD,111,400000,,1,0,0,0,0
2145,Лада,2104,MT 21041 VF,2005,1.5,71,бензин,механика,задний,150,145000,,1,0,0,0,0
2146,Toyota,Crown,Royal saloon,1999,2.5,200,бензин,АКПП,задний,490,800000,,0,0,1,0,0
2147,Toyota,Corolla,MultiMode Комфорт,2008,1.6,124,бензин,робот,передний,191,635000,,0,0,1,0,0
2148,Great,Wall Hover H3,MT Luxe,2013,2.0,116,бензин,механика,4WD,115,690000,,0,0,1,0,0
2149,Toyota,Prius,S,2016,1.8,98,гибрид,вариатор,передний,150,1600000,,1,0,0,0,0
2150,Honda,Freed+,Hybrid EX,2018,1.5,110,гибрид,робот,передний,105,1499000,,0,0,1,0,0
2151,Honda,Civic,,2018,1.5,173,бензин,вариатор,передний,80,1639000,,0,0,1,0,0
2152,Mazda,Mazda3,XD PROACTIVE,2019,1.8,116,дизель,АКПП,передний,91,1699000,,0,0,1,0,0
2153,Toyota,Roomy,Custom G-T,2018,1.0,98,бензин,вариатор,передний,110,1147000,,1,0,0,0,0
2154,Hyundai,Grand Starex,,2019,2.5,175,дизель,автомат,4WD,60,3395000,,0,0,0,0,0
2155,Hyundai,Getz,,2006,1.1,67,бензин,механика,передний,154,335000,,0,0,0,1,0
2156,Honda,Freed,flex,2010,1.5,118,бензин,вариатор,передний,80,1030000,,1,0,0,0,0
2157,Toyota,Ractis,X,2009,1.3,87,бензин,вариатор,передний,147,685000,,0,0,1,0,0
2158,УАЗ,Буханка,,2010,2.7,112,бензин,механика,4WD,72,525000,,0,0,0,0,0
2159,Лада,1111 Ока,MT 11113,2004,0.6,33,бензин,механика,передний,138,80000,,0,0,1,0,0
2160,Honda,N-WGN,,2016,0.7,64,бензин,вариатор,передний,128,795999,,0,0,1,0,0
2161,Chevrolet,Niva,MT L,2006,1.7,80,бензин,механика,4WD,203,265000,,0,0,1,0,0
2162,Nissan,Qashqai,CVT 4WD LE Sport,2014,2.0,144,бензин,вариатор,4WD,99,1530000,,0,0,1,0,0
2163,Lexus,RX350,,2011,3.5,277,бензин,АКПП,4WD,158,1850000,,0,0,1,0,0
2164,Toyota,Premio,F L package Prime Green selection,2012,1.5,110,бензин,вариатор,передний,89,1180000,,0,0,1,0,0
2165,Лада,Веста Кросс,,2021,1.6,113,бензин,вариатор,передний,64,1249000,,0,0,1,0,0
2166,Volkswagen,Phaeton,L Tiptronic,2013,4.2,335,бензин,АКПП,4WD,170,1700000,,0,0,0,0,0
2167,Toyota,RAV4,,2017,2.0,146,бензин,вариатор,4WD,80,1685500,,0,0,0,0,0
2168,Toyota,Camry,,2021,2.5,200,бензин,АКПП,передний,33,3145500,,0,0,1,0,0
2169,Kia,Rio,MT Base,2003,1.5,108,бензин,механика,передний,279,210000,,0,0,0,0,0
2170,Skoda,Rapid,,2014,1.4,122,бензин,робот,передний,80,845500,,0,0,1,0,0
2171,Лада,Веста,,2020,1.6,106,бензин,механика,передний,41,945500,,0,1,0,0,0
2172,Mazda,Familia,JS,2001,1.3,85,бензин,АКПП,передний,201,265000,,1,0,0,0,0
2173,Mercedes-Benz,GLC Coupe,,2017,2.0,245,бензин,АКПП,4WD,121,3049000,,0,1,0,0,0
2174,Land,Rover Range Rover,,2019,5.0,525,бензин,АКПП,4WD,90,8349000,,0,1,0,0,0
2175,Лада,Веста,,2020,1.6,106,бензин,механика,передний,68,816000,,0,0,0,0,0
2176,Kia,Sportage,,2019,2.4,184,бензин,АКПП,4WD,86,2150000,,0,0,1,0,0
2177,RAM,1500,,2022,5.7,395,бензин,АКПП,4WD,4,8600000,,0,0,0,0,0
2178,Hyundai,Santa Fe,,2022,2.5,180,бензин,АКПП,4WD,1,3650000,,0,0,0,0,0
2179,Volvo,S60,,2007,2.4,170,бензин,АКПП,передний,255,630000,,0,0,1,0,0
2180,Лада,Приора,MT Стандарт 21702-00-010,2010,1.6,80,бензин,механика,передний,122,335000,,0,0,0,1,0
2181,Kia,Forte,,2016,2.0,150,бензин,автомат,передний,100,1025000,,0,0,0,0,0
2182,Лада,2110, MT 21102,2002,1.5,78,бензин,механика,передний,268,160000,,1,0,0,0,0
2183,Hyundai,Creta,,2021,2.0,150,бензин,автомат,4WD,30,2570000,,0,0,0,0,0
2184,Audi,Q8,,2022,3.0,340,бензин,автомат,4WD,15,8990000,,0,0,0,0,0
2185,ГАЗ,31029 Волга,MT,1995,2.4,90,бензин,механика,задний,196,1550000,,1,0,0,0,0
2186,Volkswagen,Tiguan,TSI MT Trendline,2019,1.4,125,бензин,механика,передний,186,1650000,,0,0,0,0,0
2187,Toyota,Crown,Royal touring,1993,2.5,180,бензин,АКПП,задний,140,350000,,0,0,0,0,0
2188,Ford,Mondeo,,2003,1.8,125,бензин,механика,передний,1,330000,,0,0,0,1,0
2189,Toyota,Prius PHV,A Premium,2017,1.8,98,гибрид,вариатор,передний,123,1820000,,0,0,1,0,0
2190,Dodge,Ram,,2018,3.0,240,дизель,автомат,4WD,157,3800000,,0,0,0,1,0
2191,Audi,Q7,,2018,2.0,252,бензин,АКПП,4WD,121,4070000,,0,0,1,0,0
2192,УАЗ,Патриот,MT Limited,2013,2.7,128,бензин,механика,4WD,139,1000000,,1,0,0,0,0
2193,Haval,Dargo,,2023,2.0,192,бензин,робот,4WD,0,3469000,3169000.0,0,0,0,0,1
2194,Haval,Dargo,GDIT DCT AWD Premium,2023,2.0,192,бензин,робот,4WD,0,3429000,3129000.0,0,0,0,0,1
2195,OMODA,C5,,2023,1.6,150,бензин,робот,4WD,0,3049900,2699900.0,0,0,0,0,1
2196,OMODA,C5,,2023,1.6,150,бензин,робот,4WD,0,3049900,2699900.0,0,0,0,0,1
2197,OMODA,C5,,2023,1.5,147,бензин,вариатор,передний,0,2429900,2109900.0,0,0,0,0,1
2198,Ford,Mondeo,SCTi Powershift Sport,2010,2.0,200,бензин,робот,передний,210,630000,,0,0,1,0,0
2199,Skoda,Fabia,,2007,1.4,70,дизель,механика,передний,1,345000,,0,0,1,0,0
2200,BMW,X6,,2010,3.0,245,дизель,АКПП,4WD,234,2000000,,0,0,1,0,0
2201,Лада,2115 Самара, MT Базовая,2003,1.5,76,бензин,механика,передний,164,150000,,1,0,0,0,0
2202,Mitsubishi,Lancer,MT Intense,2010,1.5,109,бензин,механика,передний,200,500000,,0,1,0,0,0
2203,Kia,Rio,AT Luxe 2018 FWC,2018,1.6,123,бензин,АКПП,передний,49,1350000,,0,0,1,0,0
2204,УАЗ,3151,MT Военный,2003,2.5,82,бензин,механика,4WD,225,360000,,0,0,1,0,0
2205,Kia,Sorento,,2019,2.2,202,дизель,АКПП,передний,75,2800000,,0,0,1,0,0
2206,Toyota,Prius,,2004,1.5,77,гибрид,вариатор,передний,447,468000,,0,0,1,0,0
2207,Chevrolet,Spark,AT LS,2012,1.0,68,бензин,АКПП,передний,128,555000,,0,0,1,0,0
2208,Changan,UNI-K,AT Tech АWD,2023,2.0,226,бензин,АКПП,4WD,0,4550000,4099000.0,0,0,0,0,1
2209,Changan,UNI-K,AT Tech АWD,2023,2.0,226,бензин,АКПП,4WD,0,4550000,4099000.0,0,0,0,0,1
2210,Лада,4x4 2121 Нива,MT Base,2009,1.6,80,бензин,механика,4WD,140,350000,,0,0,0,0,0
2211,Лада,2105,MT5 21050,1990,1.3,64,бензин,механика,задний,30,70000,,0,0,1,0,0
2212,Toyota,Hilux,,2007,3.0,171,дизель,АКПП,4WD,240,1935000,,0,0,0,0,0
2213,УАЗ,Патриот,,2021,2.7,150,бензин,механика,4WD,57,1700000,,0,0,1,0,0
2214,Mitsubishi,Pajero,,1997,3.0,181,бензин,АКПП,4WD,100,570000,,0,0,1,0,0
2215,Genesis,GV80,,2020,2.5,249,бензин,АКПП,4WD,31,5940000,,0,0,1,0,0
2216,Land,Rover Range Rover Velar,,2019,2.0,249,бензин,автомат,4WD,33,5200000,,0,0,1,0,0
2217,Volkswagen,Santana,,1984,1.3,54,бензин,механика,передний,434,64999,,0,0,0,0,0
2218,Лада,2107,,2005,1.6,74,бензин,механика,задний,80,150000,,1,0,0,0,0
2219,Skoda,Rapid,MPI MT Ambition,2020,1.6,90,бензин,механика,передний,34,1470000,,0,0,1,0,0
2220,Daihatsu,Mira,,2008,0.7,58,бензин,АКПП,передний,160,320000,,0,0,0,0,0
2221,Volkswagen,Jetta,,2015,1.6,105,бензин,механика,передний,182,799000,,0,1,0,0,0
2222,Лада,Ларгус Кросс,MT Luxe 7 мест,2019,1.6,106,бензин,механика,передний,94,790000,,0,1,0,0,0
2223,Nissan,Skyline,250GT,2006,2.5,225,бензин,АКПП,задний,96,835000,,0,0,0,0,0
2224,Kia,Carens, MT Comfort,2011,2.0,140,дизель,механика,передний,244,815000,,0,0,0,0,0
2225,Hyundai,Elantra,AT Active,2018,2.0,150,бензин,АКПП,передний,72,1400000,,0,0,1,0,0
2226,Toyota,Carina ED,X,1989,2.0,125,бензин,АКПП,передний,470,100000,,0,0,0,0,0
2227,Nissan,Murano,CVT LE,2012,3.5,249,бензин,вариатор,4WD,180,1200000,,0,0,1,0,0
2228,Suzuki,Kizashi,CVT 4WD SDLX,2011,2.4,178,бензин,вариатор,4WD,156,1050000,,0,0,0,0,0
2229,Лада,Калина,,2007,1.6,80,бензин,механика,передний,290,270000,,1,0,0,0,0
2230,Toyota,Vitz,B,1999,1.0,70,бензин,АКПП,передний,180,318000,,1,0,0,0,0
2231,Chery,Tiggo 4 Pro,CVT Action,2022,1.5,113,бензин,вариатор,передний,0,2149900,1829900.0,0,0,0,0,1
2232,Chery,Tiggo 4 Pro,CVT Action,2022,1.5,113,бензин,вариатор,передний,0,2149900,1829900.0,0,0,0,0,1
2233,Chery,Tiggo 7 Pro,CVT Prestige,2023,1.5,147,бензин,вариатор,передний,0,2839900,2444900.0,0,0,0,0,1
2234,Chery,Tiggo 7 Pro Max,CVT Ultimate,2022,1.5,147,бензин,вариатор,передний,0,3039900,2614900.0,0,0,0,0,1
2235,Volkswagen,Polo,,2013,1.6,105,бензин,АКПП,передний,150,770000,,0,0,0,0,0
2236,Ford,EcoSport,MT Trend Plus,2018,1.5,123,бензин,механика,передний,52,1190000,,0,0,1,0,0
2237,Suzuki,Swift,,2011,1.2,94,бензин,АКПП,передний,215,620000,,0,0,1,0,0
2238,FAW,Bestune T77,AMT Prestige Plus,2022,1.5,160,бензин,робот,передний,0,2432000,2212000.0,0,0,0,0,1
2239,FAW,Bestune T77,AMT Prestige Plus,2022,1.5,160,бензин,робот,передний,0,2432000,2212000.0,0,0,0,0,1
2240,FAW,Bestune T77,AMT Prestige Plus,2022,1.5,160,бензин,робот,передний,0,2432000,2212000.0,0,0,0,0,1
2241,FAW,Bestune T77,AMT Prestige Plus,2022,1.5,160,бензин,робот,передний,0,2432000,2212000.0,0,0,0,0,1
2242,Chevrolet,Lanos,,2008,1.5,85,бензин,механика,передний,244,240000,,1,0,0,0,0
2243,Лада,Гранта,,2023,1.6,90,бензин,механика,передний,0,770500,,0,0,0,0,0
2244,Лада,Гранта,,2023,1.6,90,бензин,механика,передний,0,770500,,0,0,0,0,0
2245,Лада,Гранта,,2023,1.6,90,бензин,механика,передний,0,770500,,0,0,0,0,0
2246,Лада,Гранта,,2023,1.6,90,бензин,механика,передний,0,770500,,0,0,0,0,0
2247,Лада,Гранта,,2023,1.6,90,бензин,механика,передний,0,770500,,0,0,0,0,0
2248,Лада,Гранта,,2023,1.6,90,бензин,механика,передний,0,770500,,0,0,0,0,0
2249,Лада,Гранта,,2023,1.6,90,бензин,механика,передний,0,770500,,0,0,0,0,0
2250,Kia,Sportage,,2022,2.0,161,бензин,автомат,передний,0,3490000,2960000.0,0,0,0,0,1
2251,Honda,Civic Ferio,IE,2000,1.5,105,бензин,вариатор,передний,367,270000,,0,0,1,0,0
